id,name,price,store
15190,KEKSI S BUDGET PETIT 1 kg,2.59,spar
45853,ČAJ S BUDGET ©IPAK 30 g,0.69,spar
45852,ČAJ S BUDGET VOĆNI 30 g,0.75,spar
45851,ČAJ S BUDGET KAMILICA 20 g,0.55,spar
3992,CAPUCCINO SPAR ČOKOLADA 200 g,2.39,spar
3969,CAPPUCCINO SPAR CLASSIC 200 g,2.39,spar
3971,CAPPUCCINO SPAR VANILIJA 200 g,2.39,spar
21192,"MLIJE.UHT 2,8% DUK.8x1 L HDPE",7.99,spar
35750,SPU®VA ABRAZIVNA 3/1 SWIRL ,2.29,spar
17470,KVASAC DR.OETKER 100 g,1.39,spar
14645,KEKS DIGESTIVE McVITIE´S 400 g,3.59,spar
38407,TOAST KRUH PANCARRE 430 g,2.15,spar
18957,LIZAL.CHUPA CHUPS BEST OF 12 g,0.49,spar
25254,PAP.RUČ.S BUDGET 2SL 4/1,1.29,spar
41197,"VINO GALIĆ GRA©EVINA 0,75 L",16.89,spar
14276,KA©ICA FRUTEK MLIJ.KAKAO 190 g,1.75,spar
14277,KA©ICA FRUTEK MLIJ.VAN.190 g,1.75,spar
5755,DEO SPR. DOVE INVISIBLE 150 ml,5.2,spar
28160,POSEBNA S BUDGET 1000 g,4.99,spar
31014,RI®A ZLATO POLJE PARABOI.800 g,3.49,spar
26923,"PIVO DESPERADOS 0,33 L",1.68,spar
24007,"OCAT DESPAR VINSK.BIJELI 0,5 L",2.19,spar
24006,"OCAT DESPAR VINS.CRVENI 0,5 L",2.19,spar
43932,ZASL.S-BUDGET 1200 KOM,2.19,spar
26911,"PIVO CORONA EXTRA 0,355 L",2.22,spar
43069,VREĆE ZA OTPAD 10/1 120L,1.72,spar
36660,Sir Mediterano kolut,23.99,spar
14672,KEKS DOMAĆICA ORIGI.KRA© 300 g,3.19,spar
22984,NAPOLITA.CHOCOLATE CREAM 840 g,4.99,spar
23067,NAPOLITANKE NOUGAT KRA© 840 g,4.99,spar
2491,BOMBONI ORBIT FRESH MINT 30 g,0.99,spar
2189,BOMB.ORBIT STRONG MINT 30 g,0.99,spar
25150,PANIRANI KOLUTIĆI LEDO 400 g,3.99,spar
5093,CROISSANT BAULI CREMA 300g,3.79,spar
44047,ZAČ.PAPRIKA SLATKA KOTAN.45 g,1.09,spar
44036,ZAČ.PAPRIKA LJUTA KOTANYI 35 g,1.09,spar
21825,MUSLI GRAN.NATUREL CHOCOL.350g,3.59,spar
21826,MUSLI GRAN.NATUREL FRUIT 350 g,3.59,spar
30980,RI®A PREMIUM MEDITERAN 250 g,1.99,spar
30977,RI®A PREMIUM BASMATI 250 g,1.99,spar
30978,RI®A PREMIUM CARNAROLI 1 kg,4.99,spar
23978,OCAT BALSAMICO DESPAR 250 ml,7.96,spar
46540,ČOK.SV.NIKOLA RIEGELEIN 60 g,1.29,spar
26399,"PIJESAK FIFFY ZA PTICE  2,5 kg",2.09,spar
45604,ČAJ AGRISTAR CRNI 30 g,1.85,spar
45619,ČAJ AGRISTAR NARODNI XXL 60 g,2.69,spar
32268,SAVIJ.VAN.©UM.VOĆ. LEDO 500 g,4.19,spar
46806,ČOKOLADA SCHOGETTEN MLIJ.100 g,1.29,spar
42214,"VINO ČOBANKOVIĆ GRA©EVI.0,75 L",4.78,spar
42211,"VINO ČOBANK.ZEL.SILVAN.0,75 L",4.78,spar
42213,"VINO ČOBANKOV.CHARDON.0,75 L",4.99,spar
46805,ČOKOLADA SCHOGETTEN LJE©.100 g,1.29,spar
40491,VANI.©EĆ.BOURBON KOTANYI 20 g,1.09,spar
7573,D®EM PREMIUM EKST.VI©NJA 220 g,2.65,spar
7572,D®EM PREMIUM EKST.SMOKVA 220 g,2.65,spar
7508,D®E.PREMIUM EKS.MARELICA 220 g,2.65,spar
38181,TJEST.PREMIUM MAKARUNI 500 g,2.99,spar
38183,TJEST.PREMIUM SPIRALE 400 g,2.79,spar
38182,TJEST.PREMIUM REZANCI 400 g,2.99,spar
38303,TJESTENINA PREMIUM FU®I 500 g,3.19,spar
38237,TJESTENI.PREMIUM ©URLICE 500 g,2.99,spar
29125,PUDER ZA KOSU TAFT VOLUM.10 g,4.19,spar
207,AFTER SHAVE DENIM 100 ml,6.15,spar
208,AFTER SHAVE DENIM 100ml,5.99,spar
16700,KREMA S ULJEM SMILJA 50 ml,10.08,spar
42474,VL.TOAL.PAP.VIOLETA DJEČ.60/1,2.25,spar
45731,ČAJ FRANCK ©UM.VOĆE MAXI 110 g,3.89,spar
45728,ČAJ FRANCK ZELENI MAXI 70 g,3.29,spar
33496,SIR TRAPIST PREMIUM 300 g,4.19,spar
12529,JOG.VOĆ.JOGOBELLA ZOTT 400 g,1.69,spar
15782,KOKOS BRA©NO SPAR 200 g,1.59,spar
19710,MAK SPAR 200 g,1.59,spar
19022,LJE©NJACI CIJELI SPAR 200 g,3.49,spar
997,BADEM JEZGRA SPAR 200 g,2.59,spar
24477,ORAH SPAR RIBANI 200 g,2.39,spar
35932,SRED.ZA PEĆ.PERMETAL 650 ml,3.29,spar
19027,LJE©NJAK SPAR RIBANI 200 g,2.99,spar
39585,ULJE MAS.EX..DJ.PREMIUM 500 ml,7.99,spar
12050,INĆUN SLANI PREMI.FILET 212 g,7.49,spar
1547,BLAZINICE PAM. LOLA BABY 60/1,3.29,spar
1013,BADEM SPAR RIBANI 200 g,1.99,spar
24476,ORAH SPAR JEZGRA 200 g,2.99,spar
1513,BJELILO ZA KAVU ANAMARIA 150 g,2.09,spar
16877,KRPA SPU®VASTA 8+2,11.69,spar
7536,D®EM DIDA BO®A VI©NJA 240 g,3.69,spar
7535,D®EM DIDA BO®A SMOKVA 240 g,3.69,spar
7535,D®EM DIDA BO®A SMOKVA 240 g,3.69,spar
7534,D®EM DIDA BO®A MARELICA 240 g,3.69,spar
7531,D®EM DIDA BO®A KUPINA 240 g,3.69,spar
7530,D®EM DIDA BO®A JAGODA 240 g,3.69,spar
26085,PEKMEZ DIDA BO®A ©LJIVA 240 g,3.69,spar
45112,©AMPINJONI PODRAVKA REZ.200 g,1.59,spar
18990,LIZALICE NIMM2 120 g,2.35,spar
38425,TOFFIFEE 200 g,4.49,spar
25745,PA©TETA ARGETA EXC.GOVEĐA 95 g,2.59,spar
41862,"VINO PZ DINGAČ 0,75 L",18.69,spar
41865,"VINO PZ DINGAČ PLAVAC 0,75 L",6.19,spar
41863,"VINO PZ DINGAČ PELJE©AC 0,75 L",6.19,spar
41866,VINO PZ DINGAČ PLAVAC 1 L,6.19,spar
41864,VINO PZ DINGAČ PELJE©AC 1 L,6.19,spar
41867,"VINO PZ DINGAČ POSTUP 0,75 L",14.29,spar
42000,"VINO SKAR.PLAVAC PREM.0,75 L",7.79,spar
41855,"VINO PRODAN ROSE CS 0,75L",6.58,spar
45965,ČAJNA VP 300 g,5.89,spar
17344,KULEN VP 300 g,5.89,spar
36645,Sir Gouda dim.Zdenka 45% m.m,13.99,spar
36844,Slanina suha bijela,7.99,spar
21344,"MLIJEKO UHT 2,8% M.M SPAR 1 L",0.85,spar
13026,"JUICE CAPPY NARAN. 100% 0,33 L",1.75,spar
13025,"JUICE CAPPY JABUKA 100% 0,33 L",1.29,spar
44818,ZUBNA PASTA COLGATE 100 ml,2.69,spar
36069,STUDENTSKI MIKS NP 200 g,3.05,spar
46267,ČIPS OD BANANE NATUR PUR 125 g,1.19,spar
11280,HRANA ZA PAPIGE FIFFY 500 g,1.59,spar
11120,HRANA ZA HRČKE FIFFY 500 g,1.49,spar
11430,HRANA ZA ZAMORCE FIFFY 1 kg,2.69,spar
11089,HR.ZA PATULJ.KUNIĆE FIFFY 1 kg,2.69,spar
28342,POVRTNI NAMAZ NATUREL 75 g,1.79,spar
28326,POVR.NAMAZ NATUREL ©AMP.75 g,1.79,spar
28324,POVR.NAMAZ NATUREL PAPR.75 g,1.79,spar
7553,D®EM MACKAY´S BOROV.RIBIZ340 g,5.49,spar
18961,LIZALICA CANDY CANES 14 g,0.49,spar
38740,TP VIOLETA PAMUK 3SL 16/1,6.59,spar
13846,KAVA FRANCK JUBILARNA 400 g,8.29,spar
25804,PA©TETA PODR.KOKO©.PIKANT 50 g,0.79,spar
15628,KOBASICA DEBRECINSKA 200 g,2.39,spar
32719,SIJENO ZA ®IVOT. FIFFY 700 g,2.49,spar
26677,PILJEVINA ZA ®IVOT.FIFFY 900 g,2.19,spar
16567,KREMA ERDAL NEUTRALNA 55 ml,1.95,spar
16568,KREMA ERDAL SMEĐA 55 ml,1.95,spar
32857,SIR DRAGEC DIMLJENI 450 g,6.99,spar
24733,OSVJ.ZA WC BREF AKTIV 2X50 g,3.95,spar
24733,OSVJ.ZA WC BREF AKTIV 2X50 g,3.95,spar
2379,BOMBONI 505 S CRTOM 100 g,1.09,spar
46645,ČOKOLADA BANANA BANANKO 30 g,0.55,spar
41409,"VINO KRAUTH.ROSE CUVEE 0,75 L",11.49,spar
12315,JAJA SVJ.PERFA SRET RAZ.M 10/1,2.99,spar
25276,PAPALINA LEDO 500 g,2.49,spar
8385,FILET OSLIĆA PANIR. LEDO 400 g,5.99,spar
45972,ČAJNI KOLUTIĆI S BUDGET 1 kg,2.59,spar
16966,KRUH HRSKAVI PREMIUM 200 g,2.39,spar
41157,"VINO ERDUT.MERLOT VRH.0,75 L",10.52,spar
41466,"VINO MADIRAZZA PO©IP 0,75 L",15.79,spar
38899,TUNA DIMLJENA 100 g,4.99,spar
24734,OSVJ.ZRAKA SPLENDID 3X15 ml,3.89,spar
24734,OSVJ.ZRAKA SPLENDID 3X15 ml,3.89,spar
24665,OSV.ZRAKA SPLENDID REF.3X15 ml,3.15,spar
24665,OSV.ZRAKA SPLENDID REF.3X15 ml,3.65,spar
24647,OSV.TEK.ZA WC SPLENDID 3X55 ml,2.19,spar
24647,OSV.TEK.ZA WC SPLENDID 3X55 ml,2.19,spar
24647,OSV.TEK.ZA WC SPLENDID 3X55 ml,2.19,spar
27539,PIZZA SALAMA SPAR 320 g,2.69,spar
27544,PIZZA SPAR ©UNKA 330 g,2.69,spar
23097,NAREZAK GAVRILOVIĆ ©UNKA 150 g,2.59,spar
11241,"HRANA ZA MAČKE KITEKAT 1,8 kg",9.59,spar
11241,"HRANA ZA MAČKE KITEKAT 1,8 kg",9.59,spar
25695,PATRONE GILLETTE FUS.PROG.4/1,25.61,spar
43635,"WHISKEY GOLDEN ARMS 0,7 L",8.69,spar
5183,CVJETAČA kom,1.99,spar
45098,©AMP.SYOSS DRY VOL.LIFT 200ml,6.49,spar
45096,©AMP.SYOSS DRY ANTI GRE.200 ml,4.59,spar
42805,VODA ZA USTA LISTERINE 1 L,7.99,spar
43706,"WHISKY JACK DANIELS+ČA©E 0,7 L",28.52,spar
21343,"MLIJEKO UHT 2,8% DUKAT 0,5 L",0.99,spar
35917,SRED.SANITAR ORIGINAL 750 ml,2.25,spar
35909,SRED.FROSCH UNIVERZALNO 500 ml,3.19,spar
44196,ZAČIN MJ.VEGETA PODRAVKA 200 g,2.39,spar
36637,"Sir Dľiugas 6 mjes.cca 4,5 kg ",13.99,spar
14253,KA©ICA BEBIVITA ©LJIVA 190 g,1.28,spar
14251,KA©ICA BEBIVITA BRESKVA 190 g,1.28,spar
1905,BOJA ZA KOSU COLOR SEN.111 1/1,4.99,spar
1909,BOJA ZA KOSU COLOR SEN.8 1/1,4.99,spar
1908,BOJA ZA KOSU COLOR SEN.7.0 1/1,4.99,spar
1898,BOJA ZA KOS.COLOR SEN.6.35 1/1,4.99,spar
1781,BOJA COLOR SENSATION 6.0,4.99,spar
1907,BOJA ZA KOSU COLOR SEN.5.0 1/1,4.99,spar
1897,BOJA ZA KOS.COLOR SEN.4.15 1/1,4.99,spar
1906,BOJA ZA KOSU COLOR SEN.3.0 1/1,4.99,spar
1904,BOJA ZA KOSU COLOR SEN.1.0 1/1,4.99,spar
45280,©PINAT BONDUELLE 400 g,2.59,spar
30985,RI®A S-BUDGET BASMATI 1 kg,3.99,spar
14076,KAVA MLJEVENA PREMIUM 250 g,6.99,spar
32141,SAPUN PALMOLIVE MILK 90 g,1.25,spar
32083,SAP.PALMOLIVE CAMMOMILLE 90 g,0.72,spar
32140,SAPUN PALMOLIVE ALOE 90 g,1.25,spar
46281,ČIPS PREMIUM RAJ./BOSILJ.100 g,2.19,spar
12540,"JOG.ČVRSTI DUKAT 3,2%MM 800 g",2.15,spar
2473,BOMBONI MENTOS MINT 38 g,0.89,spar
44212,ZAČIN ORIGANO NADALINA 12g,0.99,spar
43949,ZAČ.CIMET NADALINA MLJEV.25 g,0.99,spar
44299,ZAČIN ČE©NJAK NADALINA 30 g,1.59,spar
44236,ZAČIN PER©IN NADALINA 8g,0.99,spar
44224,ZAČIN PAPAR CRNI NADALINA 17g,1.59,spar
44090,ZAČIN BOSILJAK NADALINA 12g,0.92,spar
19937,MARMELADA PREMIUM LIMUN 350 g,2.99,spar
19934,MARMEL.PREMIUM MANDARINA 350 g,2.99,spar
2313,BOMBON MENTOL LEDENI 100 g,0.85,spar
22601,NAMAZ SA ©AMPINJONIMA 2X50 g,1.89,spar
22600,NAMAZ SA TARTUFIMA 2X50 g,3.49,spar
45781,ČAJ MAJČINA DU©ICA FRANCK 30 g,2.49,spar
45767,ČAJ KOMORAČ FRANCK 30 g,2.49,spar
45726,ČAJ FRANCK UVIN 30 g OMOT,2.49,spar
19805,MARAM.VLA®NE BECUTAN 72/1,1.69,spar
15343,KIKIR.OLJU©T.PR®ENI SLANI RFS,5.89,spar
13904,KAVA INSTANT S BUDGET 200 g,6.89,spar
21193,"MLIJE.UHT 3,8% HDP DUKAT 0,5 L",1.09,spar
44156,ZAČIN KOTANY BURRITO 40 g,1.79,spar
43975,ZAČ.KOTANY FAJITA KOTANYI 40 g,1.79,spar
32865,SIR D®IUGAS RIBANI 40%MM 100 g,1.99,spar
45210,©EĆER LIMUN DOLCELA 10 g,0.39,spar
36175,SUNCOKRET SJEMENKE NATU.150 g,0.99,spar
21177,"MLIJ.UHT ALP.BEZ LAK 1,5%MM 1L",2.19,spar
43164,VRHNJE KIS.DOM.BRZO&FINO 300 g,1.89,spar
41822,"VINO PO©IP BADEL 1862 0,75 L",10.02,spar
41054,"VINO CUVEE BENKOVAC 0,75 L",7.09,spar
42875,VODKA LUKSUSOVA 1L,13.02,spar
45325,©TAPIĆI ZA RA®NJIĆE 100/1,1.69,spar
15127,KEKSI FREE FROM RI®A KAK.250 g,3.59,spar
12376,JAVOROV SIRUP NATUR PUR 250 ml,6.99,spar
25743,PA©TETA ARG.JUN.ORIG.3X95 g,3.99,spar
19885,MARGARIN KLASIK ZVIJEZDA 250 g,0.85,spar
36614,Sir Bayerntaler Zott,15.39,spar
4335,"CIKLA DOORA REZANA 1,6 kg",6.89,spar
7571,D®EM PREMIUM EKST.JAGODA 220 g,2.65,spar
24957,PALENTA INSTANT FRANCK 200 g,0.99,spar
45472,®IT.LINO PILLOW.TAM.PUNJ 250 g,3.49,spar
6763,DOD.JEL.FANT ZAPEČ.TJEST.40 g,1.39,spar
27811,"PJENU©AC TORLEY GALA S.0,75 L",5.49,spar
27707,PJENA TAFT VOLUMEN MEGA 200 ml,3.99,spar
18137,LAK TAFT VOLUMEN MEGA 250 ml,3.55,spar
9447,GEL TAFT HOLD SPEED LOO.150 ml,4.39,spar
5909,DEOSPRAY FA SPORT E.B.150 ml,3.2,spar
9754,GEL ZA TU©.FA SPORT MU©.250 ml,2.75,spar
5715,DEO ROLL ON NIVEA SENS.P.50 ml,4.99,spar
5800,DEO SPR.NIVEA SENSITIVE 150 ml,4.99,spar
45985,ČAČKALICE 200/1 HIGIJENSKE,2.99,spar
40577,VATA HIGIJ.BEAUTY KISS 100 g,1.09,spar
41063,"VINO CUVEE ROUGE ANTUN.0,75 L",9.32,spar
41263,"VINO GRA©EVINA ANTUN.0,75 L",11.99,spar
41604,"VINO MU©KAT ANTUNOVIĆ 0,75 L",13.69,spar
41057,"VINO CUVEE BLANC ANTUNO.0,75 L",9.32,spar
11912,INST.KAVA NES.CLASSIC LIM200 g,9.99,spar
21146,"MLIJ.KIS.ZBREGOV 3,2%MM 900 g",2.39,spar
12556,"JOGURT 2,8%MM ZBREG T-REX 1 kg",2.29,spar
36630,Sir Dimek polutvrdi dimljeni,13.99,spar
38913,TUNA FILET PREM.DESPAR 200 g,5.49,spar
535,"APEROL 0,7 L",18.99,spar
41854,VINO PRODAN MALVAZIJA 1 L,6.12,spar
30480,"RAKIJA PRODAN MEDICA 0,5L",10.28,spar
38159,TJEST.DE CECCO TAGLIATELLE500g,4.29,spar
8976,Francuski baguette premium400g,1.19,spar
10447,GRICKA.MIX OD SOJE BIO NP 50 g,0.92,spar
11964,INSTANT KAVA BIO NP 100 g,6.25,spar
27237,"PIVO O®UJSKO GREJP 0,5 L P.A",1.25,spar
28644,PREPEČENAC GRANETTI 280 g,2.79,spar
28645,PREPEČENAC GRANETTI 280g,2.63,spar
342,AJVAR DOORA LJUTI 350 g,2.89,spar
33554,SIR VOĆNI SVJE®I 6X50 g,2.49,spar
18831,LIMUNSKA KISEL.S-BUDGET 200 ml,0.59,spar
31156,ROLL ON FA POWER BOOST M.50 ml,3.2,spar
38099,TJES.PREMIUM ZELE.REZANC.400 g,3.19,spar
38042,TJE.PREMIUM CRNI REZANCI 400 g,3.99,spar
21404,MLIJEKO ČOKOLAD.DUKAT 1 L HDPE,2.39,spar
27239,"PIVO O®UJSKO GREJP LIM.0,5L",1.55,spar
18699,"LIKER PATRIK BOROVNICA 0,50 L",11.99,spar
24704,"OSVJ.PIĆE YIPPI JABUKA 0,33 L",1.39,spar
24709,"OSVJ.PIĆE YIPPY NARANČA 0,33 L",1.39,spar
35686,SPREJ AUTAN TROPICAL DRY 100ml,9.69,spar
9432,GEL POSLIJE UBODA AUTAN 25ml,5.49,spar
46644,ČOKOLADA ANIDOR TAMNA 70% 85 g,2.65,spar
46643,ČOKOLADA ANIDOR TAM.NARAN.85 g,2.65,spar
16309,KREKER CROCO BIG SLANI 200 g,1.89,spar
16311,KREKER CROCO PIZZA 400 g,3.09,spar
25999,PECIVO MIJE©ANO CROCO 500 g,3.49,spar
22714,NAPITAK ALPRO BADEM 1 L,3.79,spar
35670,SPRAY NIVEA SUN  ZF20 200ml,14.99,spar
35671,SPRAY NIVEA SUN  ZF30 200ml,15.99,spar
30475,RAKIJA OD VOĆA FELSER 1 L,11.82,spar
9991,"GIN SILVER CROWN 0,7 L",6.52,spar
1169,"BARBOSSA SUPERIOR 0,7 L",6.82,spar
14852,KEKS MOTO KAKAO 288 g,2.99,spar
43226,VRHNJE ZA KUHANJE HDPE 500 g,3.39,spar
35812,SRDELA FROZY 1000 g,2.99,spar
28328,POVR.ZA FRAN.SAL.S-BUDG.1000 g,2.39,spar
25277,PAPALINA S-BUDGET IQF 1000 g,2.99,spar
8377,FILET ALJ.KOLJE S-BUDGE.1000 g,5.49,spar
40955,"VINO CASA DE C.CS RES 0,75 L",5.29,spar
41133,"VINO EL CAMPO CAB.SAUVI.0,75 L",4.22,spar
41134,"VINO EL CAMPO MERLOT 0,75 L",4.22,spar
2184,BOMB.NIMM2 KARAMELA VOĆNA 90 g,1.25,spar
2428,BOMBONI GUMENI NIMM2 100 g,1.25,spar
20226,MASLINE SPAR PREM.VEL.950 g,5.99,spar
46110,ČETKICA ELMEX JUNIOR 1/1,3.45,spar
25553,PASTA  ELMEX  JUNIOR 75 ml,3.85,spar
25563,PASTA ELMEX KIDS 50 ml,3.15,spar
44821,ZUBNA PASTA ELMEX  75 ml,4.39,spar
25561,PASTA ELMEX  SENSITIVE 75 ml,4.39,spar
27406,"PIVO STAROČE©.SVIJ.LAGER 0,5 L",1.19,spar
35043,SOK JUICY 100% JABUKA 1 L,2.29,spar
26428,PIK ©UNKA FINA NAR.150 g,3.25,spar
26443,PIKO PARIZER NAR.200 g,2.69,spar
6837,DOMAĆA DIMLJENA SLANINA 100 g,2.95,spar
31252,RO©TILJSKA KOBASICA 460 g,4.99,spar
37429,TARTUFATA SPAR PREMIUM 100 g,10.99,spar
33204,SIR PA©KI SPAR PREMIUM 325 g,18.99,spar
27024,"PIVO HEINEKEN 0,5 L LIM.4PACK",6.07,spar
7597,D®EMFIX SUPER 3:1 25 g,1.59,spar
5764,DEO SPR.BOROTALCO INVIS.150 ml,3.5,spar
5766,DEO SPR.BOROTALCO ORIGI.150 ml,3.5,spar
31140,ROLL ON BOROTALCO INV.50 ml,3.5,spar
5682,DEO ROLL ON BOROTALCO FR.50 ml,3.5,spar
14248,KA©A RIBANA KOLEDA 400 g,2.25,spar
30796,REZANCI ©IR.S MRK.KOLEDA 400 g,2.25,spar
30786,REZ.KOLED.JU©.S JAJ.I MR.400 g,2.25,spar
30795,REZANCI ©IR.S JAJ.KOLEDA 400 g,2.25,spar
30787,REZAN.JU©NI S JAJ.KOLEDA 400 g,2.25,spar
16894,KRPICE KOLEDA S JAJIMA 400 g,2.25,spar
26569,PILEĆA KRILA U PIKANTNOJ 450 g,4.49,spar
33728,"SIRUTKA MARAKUJA S BUDG.0,5 L",0.99,spar
33727,"SIRUTKA MANGO S BUDGET 0,5 L",0.99,spar
36662,Sir Mozzarella Milram,11.99,spar
40380,VAFEL HANUTA T2x18 44 g,0.99,spar
22529,NAMAZ NUTELLA LJE©NJAK 15 g,0.55,spar
45470,®IT.LINO PILLOW.BIJ.PUNJ.250 g,3.49,spar
45448,®ELIN DOLCELA 75 g,2.29,spar
2198,"BOMB.RONDO C XXL 61,5 g",1.59,spar
40863,"VINO BELJE KV.GRA©EVINA 0,75 L",7.05,spar
25257,PAP.RUČ.VIOLETA CLEV.C.2/1 ,1.99,spar
42901,"VODKA SVAROG 0,7L",18.29,spar
41580,VINO MILIČIĆ PO©IP 1 L,5.88,spar
6116,DESPAR GRISSINI FRIABILI 250 g,1.49,spar
15114,KEKSI CHOCOLIX BEZ ©EĆ.200 g,3.69,spar
14332,KA©ICA HIPP SPAGH.BOLOG.250 g,2.66,spar
42688,"VODA MINERALNA KISELJAK 0,5 L",0.79,spar
45307,©TAPIĆI PRIMA KIKIRIKI 100 g,0.89,spar
20133,MASLAC PRES.S MORS.SOLI 250 g,4.35,spar
2561,BOMBONI VAU VAU 20 g,1.39,spar
2495,BOMBONI PERLY 40 g,0.86,spar
7588,D®EM SPAR EXTRA ©UM.VOĆE 450 g,2.79,spar
14909,KEKS PAPRENJAK ADRIA 150 g,3.69,spar
21398,MLIJEKO ČOK.DUKAT HDPE  0.5 L,1.69,spar
12517,"JOG.TEKUĆI DUKAT 2,8%M.M.230 g",0.75,spar
22515,NAMAZ MLIJEČNI DUKATELA 250 g,2.45,spar
12606,JOGURT DUKATINO GRIC 122 g,1.39,spar
18951,LIZ.VOĆ.CHUPA CHUPS 12 g,0.49,spar
26405,PIJESAK ZA MAČKE MOLLY 10 kg,4.99,spar
21056,MJE©AVINA ZA KRUH FR.FROM 1 kg,4.49,spar
6517,DET.ZA PR.RUBLJA S BUDGET 3 kg,3.98,spar
20819,"MIN.VODA ROEMERQUELLE 0,5 L",0.93,spar
21851,MUSLI PLOČ.S BUDGET 8X25 g,2.19,spar
21851,MUSLI PLOČ.S BUDGET 8X25 g,2.19,spar
1106,BALZAM NEUTROGENA ULTRA 300 ml,8.99,spar
36631,Sir Dinarski,29.99,spar
21869,MUSLI VITALIS PLUS ČOKO.300 g,4.39,spar
21868,MUSLI VITALIS PLUS VOĆE 300 g,4.39,spar
21867,MUSLI VITAL.PLUS MED BAD 300 g,4.39,spar
10601,GUSTIN DR.OETKER ZA UMAK.150 g,2.19,spar
40204,UMAK SPAR SALSA BARBECUE 330 g,2.49,spar
39889,UM.SPAR SALSA SOUR CREAM 300 g,2.49,spar
34871,SOK FANTA SHOKATA 2 L PET,2.29,spar
44357,ZIGANTE MINI KOLEKC.3/1,16.99,spar
11796,IND.ORA©ČIĆI SEEBERGER 200 g,5.99,spar
29233,PUDING VANIL.SA ©LAGOM 4X125 g,1.99,spar
29267,PUDING ČOK.SA ©LAGOM 4X125 g,1.99,spar
33560,SIR ZAGORSKI DIM.PREMIUM 225 g,3.49,spar
45296,©TAP.SURIM.S OKUSOM RAKA 240 g,1.99,spar
12845,JUHA IN.FINI MINI RAJČICA 23 g,0.89,spar
16245,KRASTAVCI DOORA DELIK.2350 g,11.39,spar
8242,FEFERONI DOORA LJUTI 320 g,4.39,spar
31593,S-BUDGET SVJE®A SALATA 400 g,2.19,spar
13287,Juneći vrat bez kosti ,12.99,spar
2556,BOMBONI TIC-TAC ORANGE 18 g,0.85,spar
2553,BOMBONI TIC-TAC MINT 18 g,0.85,spar
43891,ZAM.MLIJEKO BEBIMIL JUN.500 g,8.95,spar
13699,KAVA BARCAFFE ESPRESSO 250 g,6.49,spar
28226,POSLAS.MAČ.WHIS.PIL.SIR 60 g,1.89,spar
11366,HRANA ZA PSE PEDIG.GOV.100 g,0.89,spar
39625,ULJE MASL.EK.DJE.MONINI 250 ml,4.49,spar
28445,PRALINE I LOVE MILKA 110 g,4.79,spar
45322,©TAPIĆI ULKER SEZAM 125 g,1.69,spar
46527,ČOK.RUM PLOČICE MINI 182 g,3.45,spar
2175,BOMB.MENTOL LIMUN MEDENI 100 g,0.85,spar
18928,LISTOVI ZA SAV.S BUDGET 500 g,1.25,spar
8532,FLIPS CLIPSY HOT DOG 40 g,0.49,spar
15749,KOKICE POP CORN NATURA 100 g,0.69,spar
44773,ZUB.PAS.SENSODYNE WHITEN.75 ml,7.49,spar
43976,ZAČ.KOTANYI CHIL.JALAPENO 24 g,3.99,spar
45323,©TAPIĆI ULKER SEZAM 40 g,0.59,spar
11514,HRENOVKE PILEĆE GALA 200 g,1.89,spar
2450,BOMBONI M&M CHOCO 45 g,1.09,spar
2455,BOMBONI M&M PEANUT 45 g,1.09,spar
46505,ČOK.MILKA SJECKANI LJE©NJ.80 g,2.09,spar
46501,ČOK.MILKA NOISETTE 80 g,2.09,spar
39266,Teleće hrenovke,13.49,spar
47035,Čvarci,26.99,spar
46891,ČVARCI 300 g,8.99,spar
2460,BOMBONI MAMBA 106 g,1.25,spar
15639,KOBASICA GRANIČAR.NAREZAK 80 g,2.35,spar
31764,SALAMA ROMANA NAREZAK 80 g,2.59,spar
31750,SALAMA MEDITERAN.NAREZAK 80 g,2.35,spar
46429,ČOK.JAJE KINDER SURP.LEI 20 g,1.39,spar
19716,MAKARONI S JAJIMA KOLEDA 400 g,2.25,spar
45243,©KOLJKI.S JAJIMA KOLEDA 400 g,2.25,spar
36405,SVRDLA S JAJIMA KOLEDA 400 g,2.25,spar
29418,PU®IĆI S JAJIMA KOLEDA 400 g,2.25,spar
41345,"VINO IURIS SAUV.+GRA©EV.0,75 L",6.02,spar
41344,"VINO IURIS CABER.+MERL.0,75 L",6.02,spar
12971,JUHA PODRAVKA GOVEĐA 52 g,0.99,spar
18227,LASAGNE SPAR VEGGIE 400 g,2.99,spar
44754,ZUB.PAS.AQUAFRESH JUNIOR 50 ml,2.79,spar
16120,KOST SIPINA ZA PTICE 26 g 2KOM,2.65,spar
25377,PAPIR.RUČNIK S BUDGET 2SL 2/1,0.85,spar
31013,RI®A ZLATO POLJE ARBORIO 1 kg,4.99,spar
46648,ČOKOLADA CONFETTIN.KANDI 100 g,1.69,spar
46809,ČOKOLADA SJECK.LJE©.KANDI 80 g,1.69,spar
46780,ČOKOLADA NUGASSO KANDI 90 g,1.69,spar
46776,ČOKOLADA MLIJEČNA KANDI 80 g,1.03,spar
39651,"ULJE MASLI.EX.DJ.MARINA 0,75 L",15.99,spar
40583,VAZELIN OLIVAL 50 ml,3.09,spar
21288,MLIJEKO OLIVAL SMILJE 200 ml,5.69,spar
7818,"ENERG.NAPITAK SB LIMETA 0,25 L",0.63,spar
